text,label,prediction,category
They were a wartime match that changed the world.,3.0,-0.3279026849860624,newspaper
"Japan surrendered within days of the detonation of the atomic bombs that killed 140,000 people in Hiroshima on Aug. 6, 1945, and 70,000 in Nagasaki three days later.",2.64,-0.35149819115342074,newspaper
"AUSTIN, Texas -- Tom Karnes was dialing for destiny, but not everyone wanted to cooperate.",2.9,-0.4066644828112671,newspaper
"The story of the 509th is a tale of an elite outfit that lived in a bubble of secrecy and endured the taunts of other war-weary U.S. units that resented sharing a small Pacific island with the 509th, which appeared exempt from combat.",2.88,-0.1469617504062864,newspaper
Tinian Island was the staging area where the 509th moved after its creation in the desert.,2.89,-0.03888443863034873,newspaper
Karnes has never spoken publicly about his role as Tibbets' right-hand administrative aide.,3.0,0.052432290029544824,newspaper
He never even told his story to students in his 40 years of teaching college.,2.9,-0.2925884799192448,newspaper
"War is hell, he says, and when it was over, he wanted to come home and rejoin his young family and not dwell on it.",2.8,-0.351026899766951,newspaper
He earned a doctorate in history from Stanford University and taught Latin American history at Tulane University and Arizona State University.,3.0,0.12422593938486313,newspaper
Next week marks the 57th anniversary of the atomic bombings.,2.9,-0.03146859773071339,newspaper
"Karnes sat in his wood-paneled office in a Quonset hut in the middle of the Great Salt Lake Desert, a black telephone to his ear.",2.8,0.1342473682095845,newspaper
"Each year on Aug. 6, ""I always think of Paul Tibbets and how he handled unbelievable responsibility,"" Karnes said.",3.12,0.11550929882927236,newspaper
Karnes met Tibbets when the 29-year-old bomber pilot walked into Karnes' office at Wendover Army Air Field on the Utah-Nevada border.,3.0,0.21376751530293367,newspaper
Karnes was the personnel and classification officer.,3.0,-0.026544234774959468,newspaper
"He was only a captain, but he had been left in charge at Wendover the day Tibbets surprised them by landing a B-29, a new plane no one at Wendover had seen.",3.12,-0.018176244798775804,newspaper
Tibbets had just been ordered to organize a combat force to drop a bomb being developed by a secret enterprise known as the Manhattan Project.,2.8,-0.345170814658251,newspaper
He was searching for a remote installation to train bomber crews and support units in total secrecy.,2.9,-0.22940772106255866,newspaper
Tibbets instantly liked the isolation and vast size of Wendover and the surrounding Bonneville Salt Flats.,3.3,0.2704138621636342,newspaper
"And he immediately liked Karnes, who showed him around the base.",3.5,0.5427374696745474,newspaper
"In Karnes, Tibbets found a kindred spirit -- and a handball partner.",3.1,0.7057303921704595,newspaper
"Both were smart, disciplined, quiet men who thrived on efficiency, perfection and self-reliance.",3.0,0.2795247126612491,newspaper
Each had skills the other admired.,3.1,0.7724038719012544,newspaper
"Tibbets was a decorated, top-gun pilot, but Karnes could wrangle the military rule book as well as Tibbets could fly.",2.8,0.05069048568557645,newspaper
He was tracking down men to join a group so secret he couldn't admit it existed.,2.82,-0.6216184035729875,newspaper
"""I don't recall ever having to tell Tom to do anything,""",2.6,0.22358405333259146,newspaper
"""I don't recall ever having to tell Tom to do anything,"" Tibbets said in an e-mail this week.",2.8,0.2543617128494464,newspaper
"""He was so knowledgeable he just got things done, allowing me to concentrate on other matters.",3.33,0.4639180410195111,newspaper
I was very lucky to have Tom.,3.6,0.8733545369574781,newspaper
"""",3.0,0.13545562246532244,newspaper
Tibbets quickly returned to Wendover after that first visit to set up his headquarters.,3.09,0.11499746775208179,newspaper
His first order appointed Karnes adjutant for the 509th.,2.9,0.08051386402220186,newspaper
"Almost overnight, Wendover became a high-security base filled with off-limit areas covered in barbed wire.",3.0,-0.10324318243359272,newspaper
"No one was allowed to talk about what they saw or heard, even though most of the 509th had no idea why they were there, except that 15 B-29s were being modified to carry a heavy load.",2.5,-0.6278499198472995,newspaper
Karnes and his staff read outgoing mail to make sure no secrets slipped out.,2.73,-0.005496445915387895,newspaper
"Karnes hated to pry, and skimmed over personal portions of the letters.",2.8,-0.8584160731905288,newspaper
On his metal desk were names of military men being ordered into the organization.,3.0,-0.11064058730713006,newspaper
Phone calls were monitored.,2.44,-0.07566863018738036,newspaper
An undercover force of Manhattan Project security agents infiltrated the base and bars in the little town of Wendover (population 103) to spy on airmen.,2.64,-0.12033108736006808,newspaper
"Karnes knew the 509th was preparing for a special bombing mission, but he had no idea what kind of bombs were involved.",2.73,-0.3554784407564704,newspaper
"""I had a friend, the finance officer.",3.1,0.18570700318833758,newspaper
"He said that they had split the atom and that we were going to drop an atomic bomb,""",2.78,-0.4902358290938475,newspaper
"He said that they had split the atom and that we were going to drop an atomic bomb,"" Karnes said.",2.75,-0.4966174939550441,newspaper
"""I said, `No.""'",2.2,-0.4195894173725718,newspaper
"A noncommittal ""mmm-mm,"" was the most Karnes could ever get out of Tibbets on matters of the bomb.",2.78,-0.11209475013957548,newspaper
"""mmm-mm,""",3.3,0.3650757541294476,newspaper
"By spring, the 509th prepared to move to Tinian Island, near Guam and Saipan.",3.0,0.09037647453286876,newspaper
"That would put the B-29s about 1,500 miles from Japan -- a 13-hour round-trip flight.",2.9,-0.22229434400587972,newspaper
"Karnes was deluged with orders for inoculations, equipment, transfers and promotions.",2.9,-0.023962790287171028,newspaper
He was calling bases all over the United States to line up their transfer to the desert outside Salt Lake City.,3.0,0.046124070883719115,newspaper
"Karnes arrived on Tinian on May 18, 1945, as part of an advance team that flew in the five C-54 transport planes of the 509th.",3.0,0.09662438066281011,newspaper
"On May 29, 1,200 men arrived on the troopship Cape Victory after a five-week trip from Seattle.",3.09,0.15490278975089175,newspaper
"Tinian Island had been captured from Japan, and the Seabees, the construction arm of the Navy, had built two large airfields.",3.0,-0.012740860021979302,newspaper
The 509th took North Field and stayed in relative isolation from other B-29 units on the island.,3.0,-0.20070375296543094,newspaper
"Karnes handed out bunk assignments, choosing the mess officer, Chuck Perry, to share his tent.",3.0,-0.1969184611467451,newspaper
"Karnes had his own Jeep, and went to the beach and to evening movies shown by other units as often as he could.",3.18,0.09315512628055846,newspaper
Not until the day before Tibbets and his crew flew to Hiroshima was the 509th told what was happening.,2.8,-0.36849073494943924,newspaper
"The word spread: ""This is it.",3.0,0.01484149417905615,newspaper
"""This is it.",3.0,0.12221989064812047,newspaper
"This is the big mission.""",3.09,0.34678326726208686,newspaper
"Karnes and hundreds of other men from the 509th stood along the flight line as Tibbets and the Enola Gay took off at 2:45 a.m. on Aug. 6, a warm, tropical night.",3.0,0.11927337883169255,newspaper
"""Where is the authority?""",2.8,0.05079710011132308,newspaper
Three B-29s had gone ahead to check the weather at Hiroshima and two other possible bomb sites.,3.0,-0.10658378979672735,newspaper
Two other B-29s left in two-minute intervals after Tibbets so their crews could take photos and drop devices to measure radiation and other effects of the bomb.,2.86,-0.3235828345420845,newspaper
Tibbets got the word only an hour from Hiroshima that the city's weather was clear.,3.1,0.3449439618845982,newspaper
"As they approached, Tibbets braced for Japanese anti-aircraft fire.",2.78,-0.4217852907567511,newspaper
None came.,2.7,-0.3950177912562601,newspaper
"Early in the flight, the crew had inserted a plug of uranium into the 9,000-pound bomb, nicknamed ""Little Boy.",2.5,-0.27399604487295276,newspaper
"""",3.0,0.13545562246532244,newspaper
"Ninety seconds from the bomb drop, Tibbets put the plane on auto-pilot.",2.8,-0.25076784625631793,newspaper
The crew slipped on dark glasses to prepare for the blinding flash of the bomb.,2.7,-0.5975345441135909,newspaper
"At 8:15 a.m. Hiroshima time, the pneumatic bomb-bay doors opened and ""Little Boy,"" equivalent to 20,000 tons of TNT, fell out.",2.0,-0.5414246935449007,newspaper
"The Enola Gay climbed, and Tibbets fought to turn the plane in the air-bending, 155-degree the crews had been practicing off Tinian for months.",3.0,-0.16645414581884835,newspaper
